Store,Coords,City,State
1135853,"[-86.3066213975036, 32.37901889650029]",Montgomery,Alabama
54476,"[-86.29969141460425, 32.36859590201398]",Montgomery,Alabama
124067,"[-86.30203972293108, 32.36564899271724]",Montgomery,Alabama
4666040,"[-117.22340453727405, 33.93153487488743]",Moreno Valley,California
1934349,"[-117.22990185668414, 33.94511090146457]",Moreno Valley,California
1215535,"[-117.23384760437574, 33.93422523331567]",Moreno Valley,California
1675699,"[-117.2178607556913, 33.95700319528138]",Moreno Valley,California
4252073,"[-117.23231006075922, 33.94852791116565]",Moreno Valley,California
123861,"[-117.22515719830918, 33.94697563079018]",Moreno Valley,California
2183880,"[-117.22767396142663, 33.95343222573886]",Moreno Valley,California
4397499,"[-117.22597767501505, 33.93033217412501]",Moreno Valley,California
2273077,"[-117.22238434208137, 33.9548197033723]",Moreno Valley,California
1429558,"[-117.22467445765673, 33.94161876023831]",Moreno Valley,California
1400698,"[-93.74320747795227, 32.51876116113788]",Shreveport,Louisiana
1531983,"[-93.75404549448614, 32.50422045681065]",Shreveport,Louisiana
1327215,"[-93.75397645852937, 32.515729519184774]",Shreveport,Louisiana
4244362,"[-93.75319656011278, 32.54458999372383]",Shreveport,Louisiana
206533,"[-93.7627575215383, 32.52842596477456]",Shreveport,Louisiana
1685315,"[-93.76022565118963, 32.53309053642811]",Shreveport,Louisiana
4609845,"[-93.74557015873839, 32.52951075303227]",Shreveport,Louisiana
4321582,"[-93.75539604452379, 32.511060820813476]",Shreveport,Louisiana
2100848,"[-93.75381950991537, 32.52987966606203]",Shreveport,Louisiana
4232703,"[-93.75885347056493, 32.52661649655052]",Shreveport,Louisiana
4258391,"[-88.3187623584421, 41.75904310101178]",Aurora I,Illinois
212145,"[-88.32803364863823, 41.7637969420502]",Aurora I,Illinois
1963852,"[-88.31847136437273, 41.75967415307206]",Aurora I,Illinois
22630,"[-88.31944654632055, 41.75900763246875]",Aurora I,Illinois
4433150,"[-88.31656047578845, 41.772795293175]",Aurora I,Illinois
4104731,"[-88.32314383512208, 41.75961697811486]",Aurora I,Illinois
150541,"[-88.32220726784891, 41.757278473613994]",Aurora I,Illinois
49472,"[-88.32439011132423, 41.763596481583285]",Aurora I,Illinois
4482490,"[-88.31782944486558, 41.75948412730403]",Aurora I,Illinois
263351,"[-73.90690730307828, 40.91900072493375]",Yonkers,New York
53800,"[-73.90594519076303, 40.93870996269349]",Yonkers,New York
44864,"[-73.90933237892392, 40.92651183962913]",Yonkers,New York
117817,"[-73.89365622770548, 40.92984141290286]",Yonkers,New York
1685273,"[-73.91214395375168, 40.93091757893799]",Yonkers,New York
4222647,"[-73.89598098659998, 40.9411921659956]",Yonkers,New York
195078,"[-73.89463036512521, 40.916294685618446]",Yonkers,New York
42435,"[-73.90462114109289, 40.9410726641985]",Yonkers,New York
1685314,"[-73.89022915790608, 40.92820117229531]",Yonkers,New York
667980,"[-81.51052960246906, 41.07716378776757]",Akron,Ohio
4202973,"[-81.50849213835487, 41.082295252356396]",Akron,Ohio
125935,"[-81.50385205456399, 41.08025537264297]",Akron,Ohio
274607,"[-81.51669906683911, 41.07627622967051]",Akron,Ohio
2363719,"[-81.51498182937117, 41.08381788045007]",Akron,Ohio
2128707,"[-81.52352399339136, 41.074199518567525]",Akron,Ohio
2373898,"[-81.50745566416887, 41.08518172128708]",Akron,Ohio
1615040,"[-81.52970496253175, 41.077152334117514]",Akron,Ohio
1633567,"[-81.52234738910185, 41.08399772008482]",Akron,Ohio
1850722,"[-118.00106725194864, 33.661202044866094]",Huntington Beach,California
125923,"[-118.00238601111823, 33.66418044946772]",Huntington Beach,California
2004815,"[-117.99164321235534, 33.66405833674745]",Huntington Beach,California
2382187,"[-117.9937484535755, 33.65982025658696]",Huntington Beach,California
1685160,"[-117.99938537481316, 33.662274796782]",Huntington Beach,California
158780,"[-118.00138025564296, 33.661145102944076]",Huntington Beach,California
8163195,"[-118.00247651317882, 33.66193564684373]",Huntington Beach,California
223094,"[-117.99261379770736, 33.66514157596103]",Huntington Beach,California
151845,"[-118.01260526258483, 33.66839660092363]",Huntington Beach,California
1685313,"[-92.29666300248189, 34.74161407669608]",Little Rock,Arkansas
884913,"[-92.28774459531716, 34.7310183191341]",Little Rock,Arkansas
4450712,"[-92.29043648382554, 34.74128222612738]",Little Rock,Arkansas
149694,"[-92.29201167724797, 34.75277154513597]",Little Rock,Arkansas
4486569,"[-92.2964074524898, 34.737493299275656]",Little Rock,Arkansas
1280109,"[-92.2888658399501, 34.742553009234456]",Little Rock,Arkansas
1049460,"[-92.28419931515046, 34.755855682911736]",Little Rock,Arkansas
568173,"[-92.29020331722096, 34.744697975694784]",Little Rock,Arkansas
1128951,"[-92.28372172351865, 34.75350759738556]",Little Rock,Arkansas
113816,"[-81.9983124932575, 33.476397933181765]",Augusta-Richmond County,Georgia
4418290,"[-82.01538346826027, 33.47571843394709]",Augusta-Richmond County,Georgia
2175702,"[-82.0114601324232, 33.46811804487558]",Augusta-Richmond County,Georgia
151353,"[-82.00469022594095, 33.471608043568]",Augusta-Richmond County,Georgia
672058,"[-82.01435967984641, 33.477422601207735]",Augusta-Richmond County,Georgia
35991,"[-82.0163211171962, 33.48968923117073]",Augusta-Richmond County,Georgia
2389246,"[-82.00364295689448, 33.47366358020159]",Augusta-Richmond County,Georgia
2293319,"[-82.02094681235154, 33.47318645817875]",Augusta-Richmond County,Georgia
8184054,"[-82.01573640780202, 33.47953537938566]",Augusta-Richmond County,Georgia
145434,"[-101.82946042769656, 35.218432537706065]",Amarillo,Texas
1611926,"[-101.82771495470716, 35.212881457055595]",Amarillo,Texas
4686010,"[-101.83715807480785, 35.21869585726028]",Amarillo,Texas
1961843,"[-101.83368899149544, 35.22036625406173]",Amarillo,Texas
2406141,"[-101.83250875587765, 35.227351811759725]",Amarillo,Texas
417734,"[-101.83688061160528, 35.22431743107429]",Amarillo,Texas
4559076,"[-101.83493930839118, 35.22602483918183]",Amarillo,Texas
229772,"[-101.83948619975588, 35.2371454250924]",Amarillo,Texas
82812,"[-101.83348217236295, 35.22001284332165]",Amarillo,Texas
4285384,"[-118.25243263658672, 34.14254205244102]",Glendale C,California
151781,"[-118.24677641342048, 34.1520980622952]",Glendale C,California
19175,"[-118.25718833782005, 34.139392125027]",Glendale C,California
4616558,"[-118.24662572244137, 34.144886489648265]",Glendale C,California
29986,"[-118.25294411803182, 34.12834584007028]",Glendale C,California
4383415,"[-118.26128549815185, 34.13734391565385]",Glendale C,California
19280,"[-118.2567558706612, 34.14712184534068]",Glendale C,California
839133,"[-118.25378083685895, 34.143600465581144]",Glendale C,California
2263242,"[-118.25492140480019, 34.13081597698563]",Glendale C,California
686108,"[-88.0451663628501, 30.68384729953505]",Mobile,Alabama
1961960,"[-88.03473878258356, 30.694947067284264]",Mobile,Alabama
1280493,"[-88.03248827463085, 30.699209286233174]",Mobile,Alabama
9320893,"[-88.04883190940141, 30.703438407636146]",Mobile,Alabama
2501835,"[-88.03439491835208, 30.699350692653812]",Mobile,Alabama
852774,"[-88.03864193592379, 30.691213895039922]",Mobile,Alabama
40338,"[-88.04014052427716, 30.702155256146717]",Mobile,Alabama
2159711,"[-88.03898829858593, 30.68280089642706]",Mobile,Alabama
181971,"[-88.03773570420572, 30.70031433331457]",Mobile,Alabama
4401866,"[-85.66774055992687, 42.96309720350657]",Grand Rapids,Michigan
852103,"[-85.66322977258676, 42.95721799675364]",Grand Rapids,Michigan
29948,"[-85.66361380678865, 42.958587373025466]",Grand Rapids,Michigan
4291624,"[-85.67320357691416, 42.95773606272669]",Grand Rapids,Michigan
817263,"[-85.6697526727074, 42.95967556389845]",Grand Rapids,Michigan
23074,"[-85.66661532341199, 42.95957688059475]",Grand Rapids,Michigan
2142364,"[-85.66115458931336, 42.966180121724136]",Grand Rapids,Michigan
1734988,"[-85.66694452921438, 42.95599498022751]",Grand Rapids,Michigan
422677,"[-85.666623677407, 42.966031861903346]",Grand Rapids,Michigan
76834,"[-111.87160110573947, 40.7667802295511]",Salt Lake City,Utah
81491,"[-111.89454237959232, 40.758047389914545]",Salt Lake City,Utah
1434187,"[-111.90015715772871, 40.75344616833513]",Salt Lake City,Utah
2357029,"[-111.89822924650261, 40.76049732183214]",Salt Lake City,Utah
817623,"[-111.89677306967351, 40.76844040194285]",Salt Lake City,Utah
2315352,"[-111.88835585090942, 40.75725010224884]",Salt Lake City,Utah
160680,"[-111.89143696933083, 40.75142351108181]",Salt Lake City,Utah
4235129,"[-111.89305149077242, 40.764988078649544]",Salt Lake City,Utah
26247,"[-111.89179397200971, 40.75469658730097]",Salt Lake City,Utah
274756,"[-84.28644409588289, 30.432450285285647]",Tallahassee,Florida
436562,"[-84.2912838815553, 30.444927432907143]",Tallahassee,Florida
2227770,"[-84.27318272353752, 30.43359539473349]",Tallahassee,Florida
45159,"[-84.2759332164939, 30.434175154936188]",Tallahassee,Florida
131613,"[-84.27543358110627, 30.444005384627143]",Tallahassee,Florida
23922,"[-84.29015959609738, 30.44221020515886]",Tallahassee,Florida
1908786,"[-84.28290343193208, 30.437954715520014]",Tallahassee,Florida
4491040,"[-84.28604123730709, 30.433484463518763]",Tallahassee,Florida
44064,"[-84.2887354586654, 30.444261738610642]",Tallahassee,Florida
1463120,"[-86.58992580654903, 34.730751834150844]",Huntsville,Alabama
60787,"[-86.58792468028734, 34.726166226765294]",Huntsville,Alabama
2246143,"[-86.57881633920911, 34.72573755987812]",Huntsville,Alabama
2131423,"[-86.58932335650006, 34.746128905962905]",Huntsville,Alabama
2063211,"[-86.58055920090315, 34.72266058271672]",Huntsville,Alabama
1042205,"[-86.5875866613173, 34.73169419675074]",Huntsville,Alabama
764680,"[-86.58733367003316, 34.73584675931626]",Huntsville,Alabama
1675181,"[-86.5948239061593, 34.72549121964082]",Huntsville,Alabama
4598981,"[-86.58640475816357, 34.73859649933006]",Huntsville,Alabama
1043826,"[-96.98790163366593, 32.75122097093593]",Grand Prairie,Texas
1284395,"[-96.99531502690901, 32.74356057870033]",Grand Prairie,Texas
19222,"[-96.99646995958686, 32.741226341974595]",Grand Prairie,Texas
1653274,"[-97.00717134679407, 32.74829423528588]",Grand Prairie,Texas
4602320,"[-97.00617524839724, 32.7481947884677]",Grand Prairie,Texas
2383505,"[-97.00114577106739, 32.73573623865745]",Grand Prairie,Texas
4693548,"[-96.99440684808474, 32.74712405811535]",Grand Prairie,Texas
4521008,"[-96.99948632281342, 32.74807121670676]",Grand Prairie,Texas
1413737,"[-96.98990169022382, 32.761227173808514]",Grand Prairie,Texas
4411099,"[-83.93052869971466, 35.96031016215613]",Knoxville,Tennessee
34827,"[-83.92495458359541, 35.95687579255908]",Knoxville,Tennessee
4428836,"[-83.92252999253908, 35.958193156999926]",Knoxville,Tennessee
4617179,"[-83.91426891710844, 35.96412819082035]",Knoxville,Tennessee
4334553,"[-83.9136360060453, 35.96528824797997]",Knoxville,Tennessee
3553927,"[-83.92936227596175, 35.964349501681596]",Knoxville,Tennessee
147847,"[-83.9187396387882, 35.95746996385398]",Knoxville,Tennessee
4513832,"[-83.93041348787452, 35.96543644105289]",Knoxville,Tennessee
27323,"[-83.91767467709056, 35.95480574832484]",Knoxville,Tennessee
962257,"[-71.80488603045139, 42.254524521903015]",Worcester,Massachusetts
462954,"[-71.80750915175825, 42.25433341176177]",Worcester,Massachusetts
2451957,"[-71.80579949268322, 42.269802666715506]",Worcester,Massachusetts
718086,"[-71.79331042445295, 42.26633616254361]",Worcester,Massachusetts
1096236,"[-71.7977981821791, 42.26823204493877]",Worcester,Massachusetts
4713082,"[-71.79891398297077, 42.26408883519783]",Worcester,Massachusetts
1869996,"[-71.80887268597303, 42.26369124917619]",Worcester,Massachusetts
4440952,"[-71.80670544878255, 42.269798683836996]",Worcester,Massachusetts
2196771,"[-71.8116135866383, 42.25665278462252]",Worcester,Massachusetts
120691,"[-76.4743009794359, 37.084801157833105]",Newport News,Virginia
1069972,"[-76.47819747005411, 37.10014135450342]",Newport News,Virginia
21200,"[-76.48079834598624, 37.08985125906053]",Newport News,Virginia
2501553,"[-76.4767466653634, 37.08800569813875]",Newport News,Virginia
4221939,"[-76.47591071754802, 37.079085073637295]",Newport News,Virginia
46199,"[-76.47114626775783, 37.09242442317607]",Newport News,Virginia
19171,"[-76.46589553716053, 37.0823787638152]",Newport News,Virginia
4719659,"[-76.46626835982426, 37.07975389956365]",Newport News,Virginia
2122962,"[-76.46656696081622, 37.08225395105981]",Newport News,Virginia
25205,"[-97.50461151276188, 25.90387109638497]",Brownsville,Texas
1680502,"[-97.49944565513717, 25.89798780703618]",Brownsville,Texas
1823448,"[-97.49660867194346, 25.89753890476363]",Brownsville,Texas
877321,"[-97.49865129027006, 25.897720147706384]",Brownsville,Texas
2237243,"[-97.50914144421243, 25.901830984237932]",Brownsville,Texas
7358858,"[-97.4969561202416, 25.909580123385318]",Brownsville,Texas
168621,"[-97.50868302747834, 25.911083678983932]",Brownsville,Texas
36517,"[-97.49785575953084, 25.918290543881106]",Brownsville,Texas
4303575,"[-97.50484020341622, 25.90631873808314]",Brownsville,Texas
2175699,"[-94.67393704278864, 38.979183508858966]",Overland Park,Kansas
4713203,"[-94.67539703886729, 38.972103097440616]",Overland Park,Kansas
815453,"[-94.65793160423397, 38.98647425362126]",Overland Park,Kansas
4414014,"[-94.67058625522662, 38.98116114806988]",Overland Park,Kansas
4184127,"[-94.67218046807679, 38.98115436449372]",Overland Park,Kansas
2262643,"[-94.67668839255167, 38.98076349290634]",Overland Park,Kansas
160754,"[-94.66825534698143, 38.99350845021]",Overland Park,Kansas
24007,"[-94.6771220470078, 38.981275567372634]",Overland Park,Kansas
2378058,"[-94.67392756544345, 38.99672241223049]",Overland Park,Kansas
2145274,"[-118.5406454763606, 34.40011202265797]",Santa Clarita,California
4212697,"[-118.54804488352188, 34.38613670776924]",Santa Clarita,California
4234289,"[-118.53615596278343, 34.383324773030395]",Santa Clarita,California
573401,"[-118.55109895028076, 34.38654234742567]",Santa Clarita,California
717957,"[-118.53366376419056, 34.38826069673742]",Santa Clarita,California
300951,"[-118.54548378074314, 34.392375373104855]",Santa Clarita,California
135015,"[-118.54022309292885, 34.38793642815549]",Santa Clarita,California
897624,"[-118.55539559737046, 34.394696113125846]",Santa Clarita,California
8015222,"[-71.4190995853868, 41.81613760393985]",Providence,Rhode Island
4677484,"[-71.42949710010387, 41.82377835072554]",Providence,Rhode Island
4428819,"[-71.42273741594528, 41.82683227085757]",Providence,Rhode Island
2171117,"[-71.41257154238168, 41.822855527217996]",Providence,Rhode Island
4541457,"[-71.42095437830409, 41.81988388287476]",Providence,Rhode Island
147922,"[-71.41943895604652, 41.809427297535954]",Providence,Rhode Island
34811,"[-71.41097865936665, 41.82574805018477]",Providence,Rhode Island
149460,"[-71.4128823104335, 41.84446434438922]",Providence,Rhode Island
147991,"[-117.93196256042967, 33.77158037862587]",Garden Grove,California
1483356,"[-117.94089475057088, 33.768280849327404]",Garden Grove,California
168510,"[-117.95045399400894, 33.78062817300196]",Garden Grove,California
1685288,"[-117.93434101348355, 33.77105155821359]",Garden Grove,California
31209,"[-117.93875691096041, 33.78086512497595]",Garden Grove,California
2397654,"[-117.93751026984543, 33.77424695456204]",Garden Grove,California
1685212,"[-117.93516279910978, 33.77621234399399]",Garden Grove,California
4249181,"[-117.93110427894102, 33.76937776741046]",Garden Grove,California
1685249,"[-85.30468520721037, 35.04582477338098]",Chattanooga,Tennessee
32073,"[-85.30321990922783, 35.042649430720644]",Chattanooga,Tennessee
25367,"[-85.31592979750904, 35.04155590780658]",Chattanooga,Tennessee
1855365,"[-85.3025946043955, 35.04515099944831]",Chattanooga,Tennessee
2280154,"[-85.3063552262087, 35.04171624788266]",Chattanooga,Tennessee
134205,"[-85.31123597319286, 35.040786588556244]",Chattanooga,Tennessee
1405671,"[-85.29415063844843, 35.059877203706854]",Chattanooga,Tennessee
2057631,"[-85.29607909983775, 35.03380180606378]",Chattanooga,Tennessee
2164100,"[-117.36573883115136, 33.1869903385549]",Oceanside,California
2468910,"[-117.37927735012681, 33.19971108311801]",Oceanside,California
4252549,"[-117.37185580595438, 33.20449564028376]",Oceanside,California
1665182,"[-117.38440014390946, 33.203145387891716]",Oceanside,California
2190950,"[-117.38441854895292, 33.193238538283055]",Oceanside,California
20641,"[-117.38158875978024, 33.192186777871]",Oceanside,California
10805,"[-117.37386864102032, 33.19808685023585]",Oceanside,California
4494362,"[-117.38075307368283, 33.21178132343436]",Oceanside,California
4711525,"[-90.1837981350371, 32.29061700670036]",Jackson,Mississippi
63486,"[-90.18765279116093, 32.288740997270025]",Jackson,Mississippi
705140,"[-90.19666219881357, 32.28543858117981]",Jackson,Mississippi
4252628,"[-90.18463285443072, 32.30720955834925]",Jackson,Mississippi
42237,"[-90.19423083766597, 32.29837387848568]",Jackson,Mississippi
1958427,"[-90.18378305768402, 32.302892395174645]",Jackson,Mississippi
1911334,"[-90.18610181884506, 32.30112725603398]",Jackson,Mississippi
2502019,"[-90.17997763539765, 32.29522021909207]",Jackson,Mississippi
30362,"[-80.13152790534733, 26.12600126845162]",Fort Lauderdale,Florida
1686795,"[-80.14059219416012, 26.122033206213214]",Fort Lauderdale,Florida
2090901,"[-80.14150643970129, 26.118735736381833]",Fort Lauderdale,Florida
